合约代码,更新时间,最新价,成交量,买价一,买量一,卖价一,卖量一,持仓量,换手率
T1806,14:23:52.500,93.695,22614,93.775,93.69,10,93.695,4,46474,2.11781e+10
T1806,14:23:53.0,93.695,22615,93.775,93.69,8,93.695,4,46475,2.11791e+10
T1806,14:23:53.500,93.69,22621,93.775,93.69,2,93.695,5,46470,2.11847e+10
T1806,14:23:54.0,93.69,22624,93.775,93.685,9,93.695,10,46469,2.11875e+10
T1806,14:23:54.500,93.69,22626,93.775,93.69,3,93.695,10,46469,2.11894e+10
T1806,14:23:55.0,93.69,22630,93.775,93.685,9,93.695,10,46469,2.11931e+10
T1806,14:23:55.500,93.695,22636,93.775,93.685,9,93.695,6,46475,2.11987e+10
T1806,14:23:56.0,93.69,22637,93.775,93.685,13,93.695,7,46475,2.11997e+10
T1806,14:23:56.500,93.685,22638,93.775,93.685,12,93.69,1,46476,2.12006e+10
T1806,14:23:57.0,93.69,22639,93.775,93.685,12,93.69,3,46477,2.12015e+10
T1806,14:23:57.500,93.69,22639,93.775,93.685,12,93.69,4,46477,2.12015e+10
T1806,14:23:58.0,93.69,22639,93.775,93.685,12,93.69,9,46477,2.12015e+10
T1806,14:23:58.500,93.69,22652,93.775,93.685,6,93.69,3,46482,2.12137e+10
T1806,14:23:59.0,93.69,22653,93.775,93.685,17,93.69,3,46483,2.12147e+10
T1806,14:23:59.500,93.69,22654,93.775,93.685,17,93.69,3,46484,2.12156e+10
T1806,14:24:00.0,93.685,22655,93.775,93.685,16,93.69,3,46483,2.12165e+10
T1806,14:24:00.500,93.69,22658,93.775,93.685,15,93.69,2,46482,2.12193e+10
T1806,14:24:01.0,93.69,22659,93.775,93.685,15,93.69,2,46483,2.12203e+10
T1806,14:24:01.500,93.685,22660,93.775,93.685,14,93.69,3,46482,2.12212e+10
T1806,14:24:02.0,93.685,22661,93.775,93.685,13,93.69,3,46482,2.12222e+10
T1806,14:24:02.500,93.69,22664,93.775,93.69,9,93.695,11,46482,2.1225e+10
T1806,14:24:03.0,93.69,22669,93.775,93.69,4,93.695,12,46477,2.12297e+10
T1806,14:24:03.500,93.69,22673,93.775,93.685,19,93.69,6,46473,2.12334e+10
T1806,14:24:04.0,93.69,22673,93.775,93.685,19,93.69,6,46473,2.12334e+10
T1806,14:24:04.500,93.69,22676,93.775,93.685,17,93.69,5,46472,2.12362e+10
T1806,14:24:05.0,93.685,22677,93.775,93.685,16,93.69,12,46473,2.12371e+10
T1806,14:24:05.500,93.69,22678,93.775,93.685,18,93.69,11,46473,2.12381e+10
T1806,14:24:06.0,93.69,22678,93.775,93.685,18,93.69,11,46473,2.12381e+10
T1806,14:24:06.500,93.685,22679,93.775,93.685,17,93.69,12,46474,2.1239e+10
T1806,14:24:07.0,93.685,22679,93.775,93.685,17,93.69,12,46474,2.1239e+10
T1806,14:24:07.500,93.685,22680,93.775,93.685,17,93.69,13,46474,2.124e+10
T1806,14:24:08.0,93.685,22680,93.775,93.685,17,93.69,13,46474,2.124e+10
T1806,14:24:08.500,93.685,22680,93.775,93.685,18,93.69,13,46474,2.124e+10
T1806,14:24:09.0,93.69,22681,93.775,93.685,18,93.69,12,46474,2.12409e+10
T1806,14:24:09.500,93.69,22681,93.775,93.685,18,93.69,12,46474,2.12409e+10
T1806,14:24:10.0,93.69,22684,93.775,93.685,16,93.69,11,46474,2.12437e+10
T1806,14:24:10.500,93.69,22684,93.775,93.685,16,93.69,11,46474,2.12437e+10
T1806,14:24:11.0,93.69,22684,93.775,93.685,17,93.69,11,46474,2.12437e+10
T1806,14:24:11.500,93.69,22684,93.775,93.685,17,93.69,11,46474,2.12437e+10
T1806,14:24:12.0,93.685,22685,93.775,93.685,16,93.69,12,46474,2.12446e+10
T1806,14:24:12.500,93.685,22685,93.775,93.685,16,93.69,12,46474,2.12446e+10
T1806,14:24:13.0,93.685,22690,93.775,93.685,12,93.69,13,46478,2.12493e+10
T1806,14:24:13.500,93.685,22690,93.775,93.685,12,93.69,15,46478,2.12493e+10
T1806,14:24:14.0,93.685,22691,93.775,93.685,11,93.69,15,46478,2.12503e+10
T1806,14:24:14.500,93.685,22693,93.775,93.685,10,93.69,14,46478,2.12521e+10
T1806,14:24:15.0,93.69,22694,93.775,93.685,10,93.69,13,46479,2.12531e+10
T1806,14:24:15.500,93.69,22694,93.775,93.685,10,93.69,14,46479,2.12531e+10
T1806,14:24:16.0,93.69,22694,93.775,93.685,10,93.69,15,46479,2.12531e+10
T1806,14:24:16.500,93.685,22704,93.775,93.68,23,93.69,15,46472,2.12624e+10
T1806,14:24:17.0,93.68,22714,93.775,93.68,13,93.69,15,46475,2.12718e+10
T1806,14:24:17.500,93.68,22714,93.775,93.685,1,93.69,15,46475,2.12718e+10
T1806,14:24:18.0,93.685,22715,93.775,93.68,14,93.69,15,46476,2.12727e+10
T1806,14:24:18.500,93.685,22715,93.775,93.68,14,93.69,15,46476,2.12727e+10
T1806,14:24:19.0,93.68,22717,93.775,93.68,12,93.69,16,46476,2.12746e+10
T1806,14:24:19.500,93.68,22717,93.775,93.68,18,93.69,16,46476,2.12746e+10
T1806,14:24:20.0,93.68,22718,93.775,93.68,17,93.685,2,46477,2.12756e+10
T1806,14:24:20.500,93.68,22718,93.775,93.68,17,93.685,2,46477,2.12756e+10
T1806,14:24:21.0,93.68,22720,93.775,93.68,15,93.685,2,46475,2.12774e+10
T1806,14:24:21.500,93.68,22720,93.775,93.68,17,93.685,3,46475,2.12774e+10
T1806,14:24:22.0,93.68,22720,93.775,93.68,17,93.685,4,46475,2.12774e+10
T1806,14:24:22.500,93.68,22721,93.775,93.68,16,93.685,4,46475,2.12784e+10
T1806,14:24:23.0,93.68,22721,93.775,93.68,18,93.685,8,46475,2.12784e+10
T1806,14:24:23.500,93.68,22721,93.775,93.68,18,93.685,8,46475,2.12784e+10
T1806,14:24:24.0,93.68,22724,93.775,93.68,15,93.685,9,46472,2.12812e+10
T1806,14:24:24.500,93.68,22728,93.775,93.68,11,93.685,8,46470,2.12849e+10
T1806,14:24:25.0,93.68,22728,93.775,93.68,11,93.685,19,46470,2.12849e+10
T1806,14:24:25.500,93.68,22739,93.775,93.675,27,93.685,19,46459,2.12952e+10
T1806,14:24:26.0,93.68,22740,93.775,93.68,4,93.685,19,46459,2.12962e+10
T1806,14:24:26.500,93.68,22746,93.775,93.68,1,93.685,19,46455,2.13018e+10
T1806,14:24:27.0,93.68,22748,93.775,93.675,27,93.68,2,46455,2.13037e+10
T1806,14:24:27.500,93.68,22752,93.775,93.68,3,93.685,18,46456,2.13074e+10
T1806,14:24:28.0,93.68,22752,93.775,93.68,3,93.685,18,46456,2.13074e+10
T1806,14:24:28.500,93.68,22752,93.775,93.68,5,93.685,18,46456,2.13074e+10
T1806,14:24:29.0,93.68,22758,93.775,93.675,26,93.68,14,46456,2.1313e+10
T1806,14:24:29.500,93.68,22761,93.775,93.675,25,93.68,11,46457,2.13158e+10
T1806,14:24:30.0,93.68,22762,93.775,93.675,25,93.68,10,46458,2.13168e+10
T1806,14:24:30.500,93.68,22764,93.775,93.675,25,93.68,18,46460,2.13186e+10
T1806,14:24:31.0,93.68,22764,93.775,93.675,36,93.68,18,46460,2.13186e+10
T1806,14:24:31.500,93.68,22765,93.775,93.675,36,93.68,17,46461,2.13196e+10
T1806,14:24:32.0,93.68,22766,93.775,93.675,36,93.68,17,46461,2.13205e+10
T1806,14:24:32.500,93.68,22766,93.775,93.675,36,93.68,19,46461,2.13205e+10
T1806,14:24:33.0,93.68,22766,93.775,93.675,36,93.68,19,46461,2.13205e+10
T1806,14:24:33.500,93.68,22766,93.775,93.675,36,93.68,19,46461,2.13205e+10
T1806,14:24:34.0,93.68,22766,93.775,93.675,36,93.68,19,46461,2.13205e+10
T1806,14:24:34.500,93.68,22766,93.775,93.675,36,93.68,20,46461,2.13205e+10
T1806,14:24:35.0,93.68,22766,93.775,93.675,36,93.68,20,46461,2.13205e+10
T1806,14:24:35.500,93.675,22768,93.775,93.675,34,93.68,20,46461,2.13224e+10
T1806,14:24:36.0,93.675,22776,93.775,93.675,28,93.68,18,46457,2.13299e+10
T1806,14:24:36.500,93.675,22776,93.775,93.675,28,93.68,18,46457,2.13299e+10
T1806,14:24:37.0,93.675,22776,93.775,93.675,29,93.68,18,46457,2.13299e+10
T1806,14:24:37.500,93.675,22796,93.775,93.675,9,93.68,18,46471,2.13486e+10
T1806,14:24:38.0,93.675,22805,93.775,93.67,40,93.675,18,46462,2.13571e+10
T1806,14:24:38.500,93.675,22807,93.775,93.67,40,93.675,17,46460,2.13589e+10
T1806,14:24:39.0,93.675,22807,93.775,93.67,40,93.675,17,46460,2.13589e+10
T1806,14:24:39.500,93.675,22807,93.775,93.67,40,93.675,18,46460,2.13589e+10
T1806,14:24:40.0,93.675,22811,93.775,93.67,37,93.675,16,46460,2.13627e+10
T1806,14:24:41.500,93.67,22812,93.775,93.67,36,93.675,16,46460,2.13636e+10
T1806,14:24:42.0,93.67,22812,93.775,93.67,36,93.675,16,46460,2.13636e+10
T1806,14:24:43.0,93.67,22815,93.775,93.67,33,93.675,21,46457,2.13664e+10
T1806,14:24:43.500,93.67,22823,93.775,93.67,25,93.675,21,46464,2.13739e+10
T1806,14:24:44.0,93.67,22847,93.775,93.67,2,93.675,15,46465,2.13964e+10
T1806,14:24:44.500,93.665,22853,93.775,93.665,11,93.67,18,46464,2.1402e+10
T1806,14:24:45.0,93.665,22853,93.775,93.665,12,93.67,22,46464,2.1402e+10
T1806,14:24:45.500,93.665,22853,93.775,93.665,13,93.67,22,46464,2.1402e+10
T1806,14:24:46.0,93.67,22855,93.775,93.665,12,93.67,20,46462,2.14039e+10
T1806,14:24:46.500,93.67,22872,93.775,93.665,12,93.67,3,46456,2.14198e+10
T1806,14:24:47.0,93.675,22877,93.775,93.67,33,93.675,6,46455,2.14245e+10
T1806,14:24:47.500,93.675,22891,93.775,93.675,14,93.68,19,46450,2.14376e+10
T1806,14:24:48.0,93.675,22891,93.775,93.675,5,93.68,19,46450,2.14376e+10
T1806,14:24:48.500,93.68,22893,93.775,93.675,7,93.68,17,46452,2.14395e+10
T1806,14:24:49.0,93.68,22893,93.775,93.675,7,93.68,17,46452,2.14395e+10
T1806,14:24:49.500,93.68,22893,93.775,93.675,7,93.68,17,46452,2.14395e+10
T1806,14:24:50.0,93.68,22893,93.775,93.675,8,93.68,17,46452,2.14395e+10
T1806,14:24:50.500,93.68,22893,93.775,93.675,8,93.68,19,46452,2.14395e+10
T1806,14:24:51.0,93.68,22893,93.775,93.675,8,93.68,19,46452,2.14395e+10
T1806,14:24:51.500,93.68,22893,93.775,93.675,18,93.68,19,46452,2.14395e+10
T1806,14:24:52.0,93.675,22900,93.775,93.675,12,93.68,19,46451,2.1446e+10
T1806,14:24:52.500,93.68,22908,93.775,93.675,13,93.68,11,46451,2.14535e+10
T1806,14:24:53.500,93.68,22913,93.775,93.675,13,93.68,6,46456,2.14582e+10
T1806,14:24:54.0,93.68,22919,93.775,93.675,13,93.685,17,46454,2.14638e+10
T1806,14:24:54.500,93.685,22924,93.775,93.675,13,93.685,13,46452,2.14685e+10
T1806,14:24:55.0,93.685,22924,93.775,93.675,13,93.685,13,46452,2.14685e+10
T1806,14:24:55.500,93.68,22927,93.775,93.675,13,93.68,2,46450,2.14713e+10
T1806,14:24:56.0,93.68,22929,93.775,93.68,6,93.685,13,46448,2.14732e+10
T1806,14:24:56.500,93.68,22929,93.775,93.68,6,93.685,13,46448,2.14732e+10
T1806,14:24:57.0,93.68,22929,93.775,93.68,6,93.685,13,46448,2.14732e+10
T1806,14:24:57.500,93.685,22945,93.775,93.685,9,93.69,13,46459,2.14882e+10
T1806,14:24:58.0,93.685,22947,93.775,93.685,8,93.69,13,46459,2.14901e+10
T1806,14:24:58.500,93.685,22950,93.775,93.685,5,93.69,13,46462,2.14929e+10
T1806,14:24:59.0,93.685,22955,93.775,93.68,20,93.69,13,46467,2.14976e+10
T1806,14:24:59.500,93.685,22955,93.775,93.68,18,93.69,11,46467,2.14976e+10
T1806,14:25:00.0,93.685,22955,93.775,93.68,18,93.685,2,46467,2.14976e+10
T1806,14:25:00.500,93.69,22958,93.775,93.68,18,93.69,11,46467,2.15004e+10
T1806,14:25:01.0,93.695,22990,93.775,93.695,11,93.7,186,46462,2.15304e+10
T1806,14:25:01.500,93.695,23009,93.775,93.69,1,93.695,15,46461,2.15482e+10
T1806,14:25:02.0,93.68,23018,93.775,93.68,15,93.69,4,46460,2.15566e+10
T1806,14:25:02.500,93.68,23018,93.775,93.685,8,93.69,15,46460,2.15566e+10
T1806,14:25:03.0,93.695,23045,93.775,93.695,4,93.7,186,46442,2.15819e+10
T1806,14:25:03.500,93.695,23049,93.775,93.69,1,93.695,2,46438,2.15856e+10
T1806,14:25:04.0,93.695,23053,93.775,93.69,16,93.695,1,46437,2.15894e+10
T1806,14:25:04.500,93.695,23054,93.775,93.695,5,93.7,186,46436,2.15903e+10
T1806,14:25:05.0,93.695,23060,93.775,93.695,2,93.7,186,46432,2.15959e+10
T1806,14:25:05.500,93.7,23111,93.775,93.695,5,93.7,136,46403,2.16437e+10
T1806,14:25:06.0,93.695,23157,93.775,93.695,7,93.7,92,46399,2.16868e+10
T1806,14:25:06.500,93.7,23224,93.775,93.695,8,93.7,26,46359,2.17496e+10
T1806,14:25:07.0,93.7,23254,93.775,93.7,33,93.705,35,46349,2.17777e+10
T1806,14:25:07.500,93.7,23297,93.775,93.7,18,93.705,4,46364,2.1818e+10
T1806,14:25:08.0,93.705,23302,93.775,93.705,33,93.71,18,46361,2.18227e+10
T1806,14:25:08.500,93.705,23325,93.775,93.705,28,93.71,1,46369,2.18443e+10
T1806,14:25:09.0,93.715,23328,93.775,93.71,15,93.715,12,46371,2.18471e+10
T1806,14:25:09.500,93.715,23339,93.775,93.71,15,93.715,7,46372,2.18574e+10
T1806,14:25:10.0,93.715,23344,93.775,93.71,14,93.715,5,46371,2.18621e+10
T1806,14:25:10.500,93.715,23346,93.775,93.71,14,93.715,11,46371,2.18639e+10
T1806,14:25:11.0,93.71,23360,93.775,93.705,25,93.71,1,46365,2.18771e+10
T1806,14:25:11.500,93.71,23397,93.775,93.7,98,93.71,1,46346,2.19117e+10
T1806,14:25:12.0,93.71,23399,93.775,93.705,13,93.71,19,46344,2.19136e+10
T1806,14:25:12.500,93.705,23415,93.775,93.7,98,93.705,1,46345,2.19286e+10
T1806,14:25:13.0,93.705,23415,93.775,93.7,108,93.705,5,46345,2.19286e+10
T1806,14:25:13.500,93.705,23419,93.775,93.7,108,93.71,19,46344,2.19323e+10
T1806,14:25:14.0,93.705,23421,93.775,93.705,10,93.71,20,46346,2.19342e+10
T1806,14:25:14.500,93.705,23421,93.775,93.705,10,93.71,19,46346,2.19342e+10
T1806,14:25:15.0,93.705,23421,93.775,93.705,12,93.71,20,46346,2.19342e+10
T1806,14:25:15.500,93.705,23444,93.775,93.705,12,93.715,14,46335,2.19558e+10
T1806,14:25:16.0,93.705,23444,93.775,93.705,19,93.71,2,46335,2.19558e+10
T1806,14:25:16.500,93.71,23446,93.775,93.705,19,93.715,14,46335,2.19576e+10
T1806,14:25:17.0,93.705,23463,93.775,93.705,4,93.715,13,46331,2.19736e+10
T1806,14:25:17.500,93.715,23468,93.775,93.705,6,93.715,16,46333,2.19783e+10
T1806,14:25:18.0,93.705,23469,93.775,93.705,5,93.71,1,46332,2.19792e+10
T1806,14:25:18.500,93.705,23469,93.775,93.705,8,93.71,1,46332,2.19792e+10
T1806,14:25:19.0,93.72,23499,93.775,93.71,2,93.72,15,46323,2.20073e+10
T1806,14:25:19.500,93.71,23500,93.775,93.71,6,93.715,11,46322,2.20082e+10
T1806,14:25:20.0,93.71,23504,93.775,93.71,3,93.715,10,46320,2.2012e+10
T1806,14:25:20.500,93.71,23510,93.775,93.71,4,93.715,10,46321,2.20176e+10
T1806,14:25:21.0,93.71,23515,93.775,93.705,10,93.715,9,46326,2.20223e+10
T1806,14:25:21.500,93.715,23525,93.775,93.705,14,93.715,4,46328,2.20317e+10
T1806,14:25:22.0,93.71,23526,93.775,93.71,5,93.715,4,46328,2.20326e+10
T1806,14:25:22.500,93.71,23530,93.775,93.71,9,93.715,2,46325,2.20364e+10
T1806,14:25:23.0,93.71,23531,93.775,93.71,12,93.715,3,46325,2.20373e+10
T1806,14:25:23.500,93.715,23541,93.775,93.715,22,93.72,15,46332,2.20467e+10
T1806,14:25:24.0,93.72,23542,93.775,93.715,22,93.72,16,46333,2.20476e+10
T1806,14:25:24.500,93.72,23542,93.775,93.715,23,93.72,16,46333,2.20476e+10
T1806,14:25:25.0,93.72,23542,93.775,93.715,24,93.72,16,46333,2.20476e+10
T1806,14:25:25.500,93.72,23542,93.775,93.715,34,93.72,17,46333,2.20476e+10
T1806,14:25:26.0,93.72,23575,93.775,93.715,3,93.72,15,46334,2.20785e+10
T1806,14:25:26.500,93.71,23579,93.775,93.71,12,93.715,21,46334,2.20823e+10
T1806,14:25:27.0,93.715,23581,93.775,93.71,17,93.715,19,46335,2.20842e+10
T1806,14:25:27.500,93.715,23581,93.775,93.71,18,93.715,22,46335,2.20842e+10
T1806,14:25:28.0,93.715,23581,93.775,93.71,18,93.715,22,46335,2.20842e+10
T1806,14:25:28.500,93.71,23582,93.775,93.71,17,93.715,26,46335,2.20851e+10
T1806,14:25:29.0,93.715,23639,93.775,93.71,13,93.715,6,46284,2.21385e+10
T1806,14:25:29.500,93.715,23646,93.775,93.715,18,93.72,17,46284,2.21451e+10
T1806,14:25:30.0,93.715,23647,93.775,93.715,17,93.72,18,46285,2.2146e+10
T1806,14:25:30.500,93.715,23647,93.775,93.715,17,93.72,19,46285,2.2146e+10
T1806,14:25:31.0,93.72,23656,93.775,93.715,27,93.72,11,46291,2.21544e+10
T1806,14:25:31.500,93.715,23659,93.775,93.715,24,93.72,11,46293,2.21573e+10
T1806,14:25:32.0,93.715,23659,93.775,93.715,24,93.72,11,46293,2.21573e+10
T1806,14:25:32.500,93.72,23670,93.775,93.72,9,93.725,27,46287,2.21676e+10
T1806,14:25:33.0,93.72,23674,93.775,93.72,6,93.725,28,46284,2.21713e+10
T1806,14:25:33.500,93.72,23681,93.775,93.715,26,93.72,4,46280,2.21779e+10
T1806,14:25:34.0,93.715,23695,93.775,93.715,15,93.72,3,46275,2.2191e+10
T1806,14:25:34.500,93.715,23695,93.775,93.715,15,93.72,4,46275,2.2191e+10
T1806,14:25:35.0,93.72,23696,93.775,93.715,15,93.72,3,46274,2.21919e+10
T1806,14:25:35.500,93.715,23699,93.775,93.715,12,93.72,3,46274,2.21947e+10
T1806,14:25:36.0,93.715,23699,93.775,93.715,12,93.72,3,46274,2.21947e+10
T1806,14:25:36.500,93.715,23699,93.775,93.715,12,93.72,4,46274,2.21947e+10
T1806,14:25:37.0,93.72,23703,93.775,93.72,48,93.725,26,46274,2.21985e+10
T1806,14:25:37.500,93.72,23709,93.775,93.72,48,93.725,28,46271,2.22041e+10
T1806,14:25:38.0,93.725,23717,93.775,93.72,50,93.725,21,46271,2.22116e+10
T1806,14:25:38.500,93.725,23738,93.775,93.72,41,93.725,1,46283,2.22313e+10
T1806,14:25:39.0,93.725,23740,93.775,93.725,4,93.73,21,46284,2.22332e+10
T1806,14:25:39.500,93.725,23748,93.775,93.72,41,93.725,1,46282,2.22407e+10
T1806,14:25:40.0,93.72,23751,93.775,93.72,40,93.725,1,46282,2.22435e+10
T1806,14:25:40.500,93.72,23751,93.775,93.72,40,93.725,2,46282,2.22435e+10
T1806,14:25:41.0,93.72,23751,93.775,93.72,40,93.725,5,46282,2.22435e+10
T1806,14:25:41.500,93.72,23761,93.775,93.72,30,93.725,5,46272,2.22528e+10
T1806,14:25:42.0,93.72,23761,93.775,93.72,30,93.725,7,46272,2.22528e+10
T1806,14:25:42.500,93.72,23765,93.775,93.72,26,93.725,8,46268,2.22566e+10
T1806,14:25:43.0,93.725,23770,93.775,93.72,26,93.725,3,46270,2.22613e+10
T1806,14:25:43.500,93.725,23773,93.775,93.72,24,93.725,2,46268,2.22641e+10
T1806,14:25:44.0,93.725,23775,93.775,93.725,8,93.73,23,46266,2.2266e+10
T1806,14:25:44.500,93.725,23784,93.775,93.725,1,93.73,23,46263,2.22744e+10
T1806,14:25:45.0,93.725,23785,93.775,93.72,25,93.725,19,46263,2.22753e+10
T1806,14:25:45.500,93.725,23787,93.775,93.72,25,93.725,17,46261,2.22772e+10
T1806,14:25:46.0,93.725,23797,93.775,93.72,25,93.725,7,46261,2.22866e+10
T1806,14:25:46.500,93.725,23799,93.775,93.72,25,93.725,8,46259,2.22885e+10
T1806,14:25:47.0,93.725,23799,93.775,93.72,25,93.725,8,46259,2.22885e+10
T1806,14:25:47.500,93.725,23799,93.775,93.72,25,93.725,9,46259,2.22885e+10
T1806,14:25:48.0,93.725,23799,93.775,93.72,25,93.725,9,46259,2.22885e+10
T1806,14:25:48.500,93.725,23799,93.775,93.72,25,93.725,10,46259,2.22885e+10
T1806,14:25:49.0,93.72,23802,93.775,93.72,22,93.725,10,46259,2.22913e+10
T1806,14:25:49.500,93.72,23804,93.775,93.72,20,93.725,12,46258,2.22932e+10
T1806,14:25:50.0,93.725,23827,93.775,93.715,13,93.725,10,46259,2.23147e+10
T1806,14:25:50.500,93.725,23827,93.775,93.715,14,93.72,7,46259,2.23147e+10
T1806,14:25:51.0,93.715,23837,93.775,93.715,4,93.72,14,46259,2.23241e+10
T1806,14:25:51.500,93.72,23842,93.775,93.71,11,93.72,17,46260,2.23288e+10
T1806,14:25:52.0,93.72,23842,93.775,93.71,13,93.715,4,46260,2.23288e+10
T1806,14:25:52.500,93.72,23842,93.775,93.71,15,93.715,7,46260,2.23288e+10
T1806,14:25:53.0,93.72,23842,93.775,93.71,15,93.715,7,46260,2.23288e+10
T1806,14:25:54.0,93.715,23843,93.775,93.71,21,93.715,7,46260,2.23297e+10
T1806,14:25:54.500,93.715,23845,93.775,93.71,21,93.715,4,46259,2.23316e+10
T1806,14:25:55.0,93.715,23849,93.775,93.71,21,93.72,13,46260,2.23353e+10
T1806,14:25:55.500,93.715,23850,93.775,93.715,1,93.72,13,46259,2.23363e+10
T1806,14:25:56.0,93.715,23851,93.775,93.71,20,93.715,21,46259,2.23372e+10
T1806,14:25:56.500,93.71,23861,93.775,93.71,10,93.715,21,46250,2.23466e+10
T1806,14:25:57.0,93.71,23862,93.775,93.71,5,93.715,22,46249,2.23475e+10
T1806,14:25:57.500,93.71,23868,93.775,93.705,43,93.71,22,46246,2.23531e+10
T1806,14:25:58.0,93.71,23869,93.775,93.705,42,93.71,15,46246,2.23541e+10
T1806,14:25:58.500,93.71,23869,93.775,93.705,42,93.71,15,46246,2.23541e+10
T1806,14:25:59.0,93.71,23869,93.775,93.705,42,93.71,16,46246,2.23541e+10
T1806,14:25:59.500,93.71,23869,93.775,93.705,42,93.71,15,46246,2.23541e+10
T1806,14:26:00.0,93.71,23869,93.775,93.705,42,93.71,15,46246,2.23541e+10
T1806,14:26:00.500,93.71,23870,93.775,93.705,44,93.71,11,46245,2.2355e+10
T1806,14:26:01.0,93.71,23881,93.775,93.71,23,93.715,24,46247,2.23653e+10
T1806,14:26:01.500,93.715,23891,93.775,93.71,31,93.715,15,46257,2.23747e+10
T1806,14:26:02.0,93.715,23909,93.775,93.715,7,93.72,9,46267,2.23916e+10
T1806,14:26:02.500,93.72,23910,93.775,93.715,14,93.72,5,46267,2.23925e+10
T1806,14:26:03.0,93.72,23914,93.775,93.715,17,93.72,2,46267,2.23962e+10
T1806,14:26:03.500,93.72,23916,93.775,93.715,19,93.725,10,46267,2.23981e+10
T1806,14:26:04.0,93.72,23916,93.775,93.715,20,93.72,1,46267,2.23981e+10
T1806,14:26:04.500,93.72,23917,93.775,93.715,20,93.725,10,46268,2.2399e+10
T1806,14:26:05.0,93.72,23917,93.775,93.715,20,93.72,5,46268,2.2399e+10
T1806,14:26:05.500,93.715,23918,93.775,93.715,19,93.72,5,46268,2.24e+10
T1806,14:26:06.500,93.715,23918,93.775,93.715,18,93.72,8,46268,2.24e+10
T1806,14:26:07.0,93.715,23918,93.775,93.715,18,93.72,8,46268,2.24e+10
T1806,14:26:07.500,93.72,23920,93.775,93.715,11,93.72,6,46270,2.24019e+10
T1806,14:26:08.0,93.72,23920,93.775,93.715,11,93.72,6,46270,2.24019e+10
T1806,14:26:08.500,93.72,23920,93.775,93.715,11,93.72,9,46270,2.24019e+10
T1806,14:26:09.0,93.72,23920,93.775,93.715,11,93.72,9,46270,2.24019e+10
T1806,14:26:09.500,93.72,23920,93.775,93.715,10,93.72,10,46270,2.24019e+10
T1806,14:26:10.0,93.72,23920,93.775,93.715,6,93.72,10,46270,2.24019e+10
T1806,14:26:10.500,93.72,23920,93.775,93.715,6,93.72,14,46270,2.24019e+10
T1806,14:26:11.0,93.72,23920,93.775,93.715,7,93.72,14,46270,2.24019e+10
T1806,14:26:11.500,93.72,23920,93.775,93.715,7,93.72,15,46270,2.24019e+10
T1806,14:26:12.0,93.715,23921,93.775,93.715,6,93.72,15,46271,2.24028e+10
T1806,14:26:12.500,93.71,23928,93.775,93.71,37,93.72,15,46269,2.24094e+10
T1806,14:26:13.0,93.71,23932,93.775,93.71,35,93.72,15,46273,2.24131e+10
T1806,14:26:13.500,93.72,23934,93.775,93.71,35,93.715,1,46275,2.2415e+10
T1806,14:26:14.0,93.715,23935,93.775,93.715,12,93.72,23,46276,2.24159e+10
T1806,14:26:14.500,93.715,23935,93.775,93.715,13,93.72,24,46276,2.24159e+10
T1806,14:26:15.0,93.715,23935,93.775,93.715,13,93.72,24,46276,2.24159e+10
T1806,14:26:15.500,93.715,23935,93.775,93.715,13,93.72,25,46276,2.24159e+10
T1806,14:26:16.0,93.715,23937,93.775,93.715,12,93.72,25,46277,2.24178e+10
T1806,14:26:17.0,93.715,23938,93.775,93.715,11,93.72,25,46278,2.24187e+10
T1806,14:26:17.500,93.72,23963,93.775,93.72,10,93.725,21,46302,2.24422e+10
T1806,14:26:18.0,93.72,23965,93.775,93.72,59,93.725,20,46302,2.2444e+10
T1806,14:26:18.500,93.725,23985,93.775,93.725,6,93.73,31,46319,2.24628e+10
T1806,14:26:19.0,93.73,23988,93.775,93.725,19,93.73,28,46320,2.24656e+10
T1806,14:26:19.500,93.725,24022,93.775,93.725,21,93.73,4,46326,2.24975e+10
T1806,14:26:20.0,93.73,24027,93.775,93.73,2,93.735,38,46330,2.25021e+10
T1806,14:26:20.500,93.725,24037,93.775,93.725,14,93.73,6,46333,2.25115e+10
T1806,14:26:21.0,93.725,24040,93.775,93.725,12,93.73,18,46334,2.25143e+10
T1806,14:26:21.500,93.73,24042,93.775,93.725,12,93.73,18,46335,2.25162e+10
T1806,14:26:22.0,93.73,24042,93.775,93.725,12,93.73,19,46335,2.25162e+10
T1806,14:26:22.500,93.73,24042,93.775,93.725,12,93.73,19,46335,2.25162e+10
T1806,14:26:23.0,93.73,24042,93.775,93.725,12,93.73,19,46335,2.25162e+10
T1806,14:26:23.500,93.73,24042,93.775,93.725,12,93.73,9,46335,2.25162e+10
T1806,14:26:24.0,93.725,24043,93.775,93.725,11,93.73,12,46335,2.25171e+10
T1806,14:26:24.500,93.735,24094,93.775,93.73,10,93.735,2,46315,2.25649e+10
T1806,14:26:25.0,93.73,24101,93.775,93.73,14,93.735,1,46317,2.25715e+10
T1806,14:26:25.500,93.73,24101,93.775,93.73,14,93.735,2,46317,2.25715e+10
T1806,14:26:26.0,93.73,24101,93.775,93.73,14,93.735,3,46317,2.25715e+10
T1806,14:26:26.500,93.73,24101,93.775,93.73,14,93.735,9,46317,2.25715e+10
T1806,14:26:27.0,93.73,24101,93.775,93.73,14,93.735,13,46317,2.25715e+10
